subject	session	task	run	events_path	events_sha256	expected_trials	response_trials	trial_count_complete	misses	miss_fraction	response_fraction	first_miss_trial	last_miss_trial	longest_miss_streak	longest_miss_streak_start_trial	terminal_miss_streak	terminal_miss_start_trial	terminal_miss_start_onset_sec	terminal_affected_duration_sec	preterminal_trials	preterminal_misses	preterminal_miss_fraction	retained_trial_fraction_if_terminal_trimmed	overall_miss_rule_failed	terminal_failure_candidate	salvage_review_candidate	review_status	review_reasons	miss_pattern
10644	01	sharedreward	2	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-sharedreward_run-2_events.tsv	c6d42d26ce6d0df66f15eda35b33cf695e39f8636eaadabdcd9e36bda0a5dac8	54	54	true	2	0.037037	0.962963	1	2	2	1	0				54	2	0.037037	1	false	false	false	pass		MM....................................................
10644	01	socialdoors	1	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-socialdoors_run-1_events.tsv	9e4e00f20d4cd5e6017f3034ef29c1b57e45051a3c5fcb32b24c573e99709151	40	40	true	2	0.05	0.95	1	2	2	1	0				40	2	0.05	1	false	false	false	pass		MM......................................
10644	01	trust	1	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-trust_run-1_events.tsv	bddff731fd9e16edb216f13e3bd1edf3aa9db41e375e2b1195598669900564d3	42	42	true	1	0.02381	0.97619	1	1	1	1	0				42	1	0.02381	1	false	false	false	pass		M.........................................
10644	01	trust	2	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-trust_run-2_events.tsv	979837443740b68f7a4c3ce4ab906e4a8477917fd9a1079091cd154b591b52f5	42	42	true	1	0.02381	0.97619	42	42	1	42	1	42	435.37305	3.01385	41	0	0	0.97619	false	false	false	pass		.........................................M
10644	01	ugr	1	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-ugr_run-1_events.tsv	23a00d3a299c588a49e2908b3a583fd4d48bf89387301a04b4d1dbbdfbc93361	48	48	true	2	0.041667	0.958333	36	44	1	36	0				48	2	0.041667	1	false	false	false	pass		...................................M.......M....
10644	01	ugr	2	bids/sub-10644/ses-01/func/sub-10644_ses-01_task-ugr_run-2_events.tsv	fe4f0d8b2f3d45a6e47bb6d60ed6030ccc55e7152ad44f77874f8b848c8328e0	48	48	true	7	0.145833	0.854167	7	48	3	46	3	46	356.06506	19.83332	45	4	0.088889	0.9375	false	false	false	pass		......M.......M...............MM.............MMM
10647	01	doors	1	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-doors_run-1_events.tsv	dce8ffc5ab45b9acfe5dbb5641057783fb27187cab1d8c0fc07d0a806af6e207	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10647	01	sharedreward	1	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-sharedreward_run-1_events.tsv	6960d55b1ca6e0b17a382e720b8ba31057c7d12732c250a301c5ffebd1bfa929	54	54	true	1	0.018519	0.981481	11	11	1	11	0				54	1	0.018519	1	false	false	false	pass		..........M...........................................
10647	01	sharedreward	2	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-sharedreward_run-2_events.tsv	3664b6b2875f800018a5135ceca8afb3e111aaca8cab7a240872ab02ba04a231	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10647	01	socialdoors	1	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-socialdoors_run-1_events.tsv	9031636efa11ded9d6343f19b35bdb2db24e4b09b0dbeb09464209eacb63fec4	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10647	01	trust	1	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-trust_run-1_events.tsv	db7df487e36edfa04db3293e7f10e52d1acdc0c652bc8216d331b303fe16dfa5	42	42	true	1	0.02381	0.97619	25	25	1	25	0				42	1	0.02381	1	false	false	false	pass		........................M.................
10647	01	trust	2	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-trust_run-2_events.tsv	0a5971eefb094a1db5903fff8df17ed9dde75c9ace20b31a2ec04d81a2f183c7	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10647	01	ugr	1	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-ugr_run-1_events.tsv	25dbdee672e6022da2ac48f41ab752ae22fc7f5c7af2703e52b8c28118111f24	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10647	01	ugr	2	bids/sub-10647/ses-01/func/sub-10647_ses-01_task-ugr_run-2_events.tsv	50fe06879dc15ff7edb575635465a5e47d2fce052e0b8c348bf90be2f03fc0ab	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10649	01	doors	1	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-doors_run-1_events.tsv	5793c0950d11f9ea07cceff484e6330983d8593b39de1b2dc4cb24df28cf8095	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10649	01	sharedreward	1	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-sharedreward_run-1_events.tsv	09c39a6fab465a76b4b9d15505605e3e40a0e0eba245b0ba9ff5bbad63833650	54	54	true	1	0.018519	0.981481	1	1	1	1	0				54	1	0.018519	1	false	false	false	pass		M.....................................................
10649	01	sharedreward	2	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-sharedreward_run-2_events.tsv	58b77277fc3514b9fd083b43dfd5d738673367214b863a9238997578082adbb7	54	54	true	1	0.018519	0.981481	15	15	1	15	0				54	1	0.018519	1	false	false	false	pass		..............M.......................................
10649	01	socialdoors	1	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-socialdoors_run-1_events.tsv	fe961422177173d57e388985c4e1d5fc479327337607ac7c37516062eae95c75	40	40	true	1	0.025	0.975	1	1	1	1	0				40	1	0.025	1	false	false	false	pass		M.......................................
10649	01	trust	1	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-trust_run-1_events.tsv	63cf15029545ab730789215c14d4098cc3439be758f8b55b0c7b02a424522176	42	42	true	4	0.095238	0.904762	11	38	1	11	0				42	4	0.095238	1	false	false	false	pass		..........M...............M.....M....M....
10649	01	trust	2	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-trust_run-2_events.tsv	ec932b19ab8f05920210ad1f7dd7004d4589978689ea4bff15c0d0ce402854e1	42	42	true	3	0.071429	0.928571	13	28	1	13	0				42	3	0.071429	1	false	false	false	pass		............M...M..........M..............
10649	01	ugr	1	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_events.tsv	e20259e0405c91ef8f7fbcc9e8682dc59d63f8ed53b79445949be709667fa1e7	48	48	true	2	0.041667	0.958333	20	21	2	20	0				48	2	0.041667	1	false	false	false	pass		...................MM...........................
10649	01	ugr	2	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-2_events.tsv	a883db2a130c9cc970c068e7697c90286a87cbe4e89dd715fbede0685cd1702b	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10649	02	doors	1	bids/sub-10649/ses-02/func/sub-10649_ses-02_task-doors_run-1_events.tsv	70de09a52d90f6fba5dfdc0668e90c1331ffd9df63bef607dd39f501289a4e30	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10649	02	socialdoors	1	bids/sub-10649/ses-02/func/sub-10649_ses-02_task-socialdoors_run-1_events.tsv	6a43c3ccf8fb9c92724df4f98c365f772e0d8078f646b562b386bc3f2533f715	40	40	true	2	0.05	0.95	20	31	1	20	0				40	2	0.05	1	false	false	false	pass		...................M..........M.........
10649	02	ugr	1	bids/sub-10649/ses-02/func/sub-10649_ses-02_task-ugr_run-1_events.tsv	26b8514af76112d1abc537261e8dfe7fd5ea144a0f6ceb726bde6b332024367b	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10649	02	ugr	2	bids/sub-10649/ses-02/func/sub-10649_ses-02_task-ugr_run-2_events.tsv	40fe8174d8a412eff679e5a7540aa0151fcd659dab6ff9d2b02cf0239b72b391	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10652	01	doors	1	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-doors_run-1_events.tsv	8378e16c6e7c23907b7d70c70f0fa9a5d318780b816c5dbb0cf3a35f9c1d7c7d	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10652	01	sharedreward	1	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-sharedreward_run-1_events.tsv	794a3b199f52807bd3ca68ce74d5ee0718499c52b0b919a6364001b7eb870e65	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10652	01	sharedreward	2	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-sharedreward_run-2_events.tsv	28d13998a2167d04579b991502cab5b76345db90a2f7c8ced7c7d7a4683d95aa	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10652	01	socialdoors	1	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-socialdoors_run-1_events.tsv	de6bb6510fedf46553b3248d40b465db14c76a66a572e15b5ffacb1b037f7ed5	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10652	01	trust	1	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-trust_run-1_events.tsv	e2e347cfb3e716bafeaa87886cdb07c2fb70cf78027ffad6572b08678865765b	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10652	01	trust	2	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-trust_run-2_events.tsv	c3c6a2a10ee478975dd7e870d462f1aa7f484f1524d9d97a563ed907878faf85	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10652	01	ugr	1	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-ugr_run-1_events.tsv	9092995ca9feacb803b43e5d832bddbd94cd048f5eaa7a9243e8e9aae61c7c96	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10652	01	ugr	2	bids/sub-10652/ses-01/func/sub-10652_ses-01_task-ugr_run-2_events.tsv	6f48cf19975fb349ec0b9380d693382648e47260137f8ee8321ae4f488ada36b	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10656	01	doors	1	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-doors_run-1_events.tsv	e8b4f1abd822a31b6f695e9b3fc04465e724841d2c7c7941bb2b9d28ed924881	40	40	true	2	0.05	0.95	17	21	1	17	0				40	2	0.05	1	false	false	false	pass		................M...M...................
10656	01	sharedreward	1	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-sharedreward_run-1_events.tsv	bbef772954c0031b39b105752fc23d69da4daf9f70958e9ef248f2cc17abc244	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10656	01	sharedreward	2	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-sharedreward_run-2_events.tsv	73a0876c712d7b8983817a777649a14020a794ba6c88c480a588abec45350472	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10656	01	socialdoors	1	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-socialdoors_run-1_events.tsv	8ab0ae96199166cf0f589799a1d6171019a60e3ec781841ecb6130bf1a6ef623	40	40	true	1	0.025	0.975	29	29	1	29	0				40	1	0.025	1	false	false	false	pass		............................M...........
10656	01	trust	1	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-trust_run-1_events.tsv	d4ee1c3a4ee14b3d221243a547768d6e73016a32764df093d05f40ce4261b20a	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10656	01	trust	2	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-trust_run-2_events.tsv	fdbc89b38ca02e9db8bb2b46afd8f4f10021570059ca6cec794c662fe900e936	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10656	01	ugr	1	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-ugr_run-1_events.tsv	1a6610c5eb7e971bc3d99837a2b6c1e6f5ce47eee73fc3f7a76b733f1a64080a	48	48	true	1	0.020833	0.979167	41	41	1	41	0				48	1	0.020833	1	false	false	false	pass		........................................M.......
10656	01	ugr	2	bids/sub-10656/ses-01/func/sub-10656_ses-01_task-ugr_run-2_events.tsv	e547196b619e6574cd42db871e2855df02fd20772dd9708c29644bd9099efce4	48	48	true	2	0.041667	0.958333	22	28	1	22	0				48	2	0.041667	1	false	false	false	pass		.....................M.....M....................
10657	01	doors	1	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-doors_run-1_events.tsv	e955bd8ddc26d4f493927b8511f6fa39d7d6dd3578967c30496703558a3cb524	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10657	01	sharedreward	1	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-sharedreward_run-1_events.tsv	620b61cbc6d270cf983db08d3299a590978af912b241bddf7e2e2242e9e08b60	54	54	true	1	0.018519	0.981481	1	1	1	1	0				54	1	0.018519	1	false	false	false	pass		M.....................................................
10657	01	sharedreward	2	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-sharedreward_run-2_events.tsv	9bae270871d414a9aadf68e8a234f97a9ce24d09fb6be0c5185870a14612fe5a	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10657	01	socialdoors	1	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-socialdoors_run-1_events.tsv	4f9f628a588182d7619d996b35c5e8583bba28cbd8259c6bdb9d64859e27fa82	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10657	01	trust	1	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-trust_run-1_events.tsv	b06e15f2207c06caf098094dab718b1d76836dcdb8cf71cf2b351a2b3f2fb65d	42	42	true	1	0.02381	0.97619	39	39	1	39	0				42	1	0.02381	1	false	false	false	pass		......................................M...
10657	01	trust	2	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-trust_run-2_events.tsv	b0938bd8fdeaaeac9bb7ba364b4b305d0481da5b6d7a9996ae7ebd4622afeedc	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10657	01	ugr	1	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-ugr_run-1_events.tsv	4b25c83d1891031110ea525681ffbb9860818003d5fa9203368bdfeaed692445	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10657	01	ugr	2	bids/sub-10657/ses-01/func/sub-10657_ses-01_task-ugr_run-2_events.tsv	a06dc8a50bd28c748f9c80e9d328daff5209ffd605ee8451aa1886b1eaa27a94	48	48	true	2	0.041667	0.958333	20	21	2	20	0				48	2	0.041667	1	false	false	false	pass		...................MM...........................
10661	01	doors	1	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-doors_run-1_events.tsv	24f7932668b64c3cf52980be8e50a865f53af46b8c6933e14a6441a9e7fe1dc3	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10661	01	sharedreward	1	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-sharedreward_run-1_events.tsv	73c42ecd38473ebd6ed4f68d2a5c2e367927e2264774a4b9ebe986722ba8f822	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10661	01	sharedreward	2	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-sharedreward_run-2_events.tsv	4739f2d2f9485b9e1cd550c9f145593f980eb9ac9705879dbee86da9200e5ee3	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10661	01	socialdoors	1	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-socialdoors_run-1_events.tsv	cd2fa6e3e622e82d3980f11897d743c162ffec54a8109f4fd839172fdf796264	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10661	01	trust	1	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-trust_run-1_events.tsv	e54b260fecc8680dd7cd95dece5a75caf7b65e0c9cfcafd4ffe82fcbdfe83f6d	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10661	01	trust	2	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-trust_run-2_events.tsv	549190943bb95d2406245ac724afe7742a30d6777fdd80bde6d88741f54c3434	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10661	01	ugr	1	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-ugr_run-1_events.tsv	5278a9ec78a10eafb8dfface35fd15598e2fe838d6927d01c4dc8b3d47abbf83	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10661	01	ugr	2	bids/sub-10661/ses-01/func/sub-10661_ses-01_task-ugr_run-2_events.tsv	ecd8df028eefadeb1bd15925cefa8104bf0678c6575e207d76c7f0652801f92f	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10663	01	doors	1	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-doors_run-1_events.tsv	2968ee4b6b5f2597c64bbc47c458527cc7a7a6030088e2ea4a0b495f11f7b0fc	40	40	true	2	0.05	0.95	23	37	1	23	0				40	2	0.05	1	false	false	false	pass		......................M.............M...
10663	01	sharedreward	1	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-sharedreward_run-1_events.tsv	b58b2d255aee188d76393ef651f40c00e38fc9cabaac4b030ff246578f63292a	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10663	01	sharedreward	2	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-sharedreward_run-2_events.tsv	9a319f59b61d82c6d2ec3a6c34f3d4a142121b2902cc8e2dc869ddf98b019d1a	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10663	01	socialdoors	1	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-socialdoors_run-1_events.tsv	6f8ae024ce874459ce8f75350dffcdde81db601fe7f4c494456c9c425a258b8b	40	40	true	3	0.075	0.925	13	34	1	13	0				40	3	0.075	1	false	false	false	pass		............M............M.......M......
10663	01	trust	1	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-trust_run-1_events.tsv	22ddb2c8c122aa3df3582a0082ef9d89028c22c73332b3dda416761ebc80c32b	42	42	true	4	0.095238	0.904762	2	34	1	2	0				42	4	0.095238	1	false	false	false	pass		.M..................M........M...M........
10663	01	trust	2	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-trust_run-2_events.tsv	e49146b9b4aedc829b4b936e7e2988cb7e091ac3e7c8a39795727352af934037	42	42	true	4	0.095238	0.904762	16	42	1	16	1	42	433.84665	3.01929	41	3	0.073171	0.97619	false	false	false	pass		...............M...........M.......M.....M
10663	01	ugr	1	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-ugr_run-1_events.tsv	ad6a4ceeadb4f26659d19291b6e956ec0f96fabadf707dc87d9eec8dd0f77490	48	48	true	3	0.0625	0.9375	2	36	1	2	0				48	3	0.0625	1	false	false	false	pass		.M......................M..........M............
10663	01	ugr	2	bids/sub-10663/ses-01/func/sub-10663_ses-01_task-ugr_run-2_events.tsv	4902e3dec317079346399e1970321808b21561007c475b6b42afcd8e07e19024	48	48	true	3	0.0625	0.9375	11	47	1	11	0				48	3	0.0625	1	false	false	false	pass		..........M...........M.......................M.
10668	01	doors	1	bids/sub-10668/ses-01/func/sub-10668_ses-01_task-doors_run-1_events.tsv	8bd657ef475b5a54622970582b452692f69e63ccd2a7144c3a5f5cadc35b149a	40	40	true	2	0.05	0.95	27	33	1	27	0				40	2	0.05	1	false	false	false	pass		..........................M.....M.......
10668	01	sharedreward	1	bids/sub-10668/ses-01/func/sub-10668_ses-01_task-sharedreward_run-1_events.tsv	3211c87f5402743805a5fcc7750bebc04744783ff716ed2c7b556de9d8078056	54	54	true	1	0.018519	0.981481	50	50	1	50	0				54	1	0.018519	1	false	false	false	pass		.................................................M....
10668	01	socialdoors	1	bids/sub-10668/ses-01/func/sub-10668_ses-01_task-socialdoors_run-1_events.tsv	0dd250460787535c5965c1e057438439552552dbb5502ee4826f64f55db8b62e	40	40	true	3	0.075	0.925	1	39	1	1	0				40	3	0.075	1	false	false	false	pass		M.............................M.......M.
10668	01	trust	1	bids/sub-10668/ses-01/func/sub-10668_ses-01_task-trust_run-1_events.tsv	673680863fb75ba82e7e31656e08899d25a6dc62876c3457dfe48b553a9c47ef	42	42	true	5	0.119048	0.880952	1	36	1	1	0				42	5	0.119048	1	false	false	false	pass		M........M......M...........M......M......
10668	01	ugr	1	bids/sub-10668/ses-01/func/sub-10668_ses-01_task-ugr_run-1_events.tsv	03b12b73b4ac797b5ef9ba51f88818f50a56a3ced605b64ef6784dfcac0fa017	48	48	true	6	0.125	0.875	6	44	1	6	0				48	6	0.125	1	false	false	false	pass		.....M.......M.........M.......M....M......M....
10673	01	doors	1	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-doors_run-1_events.tsv	2f13bb9cc00ce15e6a21bd51e5fe59c501f2621cbe40eb0815036b088f54c20d	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10673	01	sharedreward	1	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-sharedreward_run-1_events.tsv	b74e49728809254582d27ff40db0759a7675819588d8e6180699efb78725e782	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10673	01	sharedreward	2	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-sharedreward_run-2_events.tsv	0c257cec2d30ed36fab6d875b30a14d22dbb05b95655b939fede4afec8340d75	54	54	true	1	0.018519	0.981481	33	33	1	33	0				54	1	0.018519	1	false	false	false	pass		................................M.....................
10673	01	socialdoors	1	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-socialdoors_run-1_events.tsv	cb0cd391ea13582318ca8b7e7c947cb639c52b9ca4a59ef44de97f7176771230	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10673	01	trust	1	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-trust_run-1_events.tsv	305193a8dbfd7a09d0aed7dc5792e4b7c47c001fb491ee3065938dfdd832950f	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10673	01	trust	2	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-trust_run-2_events.tsv	d232ba4949a3adb9fc96361563fe33660669d2379339dadec803a77a94c600e6	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10673	01	ugr	1	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-ugr_run-1_events.tsv	3a8fe61aa77bd801348f253953286af2ad3a6ec10f5711949a922cc38e737567	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10673	01	ugr	2	bids/sub-10673/ses-01/func/sub-10673_ses-01_task-ugr_run-2_events.tsv	27b3fe1aab373dbfc554816fb8201984c21b4d627f5a717f1b2a72a61ec94245	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10674	01	doors	1	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-doors_run-1_events.tsv	67b9fce465eee38386c835045f5eb70292325ec7679dd3cbeacceb857eb0e38a	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10674	01	sharedreward	1	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-sharedreward_run-1_events.tsv	9b9a72248ca5a233c0e7719626bea7577b446b71deccabc624ae5ef0ae1ac932	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10674	01	sharedreward	2	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-sharedreward_run-2_events.tsv	22210e3daee2af4cc9f83c406026ad3b6b9c47957ead973cb12feca6289b5d6d	54	54	true	0	0	1			0		0				54	0	0	1	false	false	false	pass		......................................................
10674	01	socialdoors	1	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-socialdoors_run-1_events.tsv	ef7e609be2474ab6aa34b32b66fad0f9795ecdc3f0e2e51d955393be423fc043	40	40	true	1	0.025	0.975	13	13	1	13	0				40	1	0.025	1	false	false	false	pass		............M...........................
10674	01	trust	1	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-trust_run-1_events.tsv	8397fe4124d55a0df50bf7ec822103e9fe351312a7434b1605d83a6be1fed225	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10674	01	trust	2	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-trust_run-2_events.tsv	e9ac3004e31f4317c8c2c7996144568e44946ce99d64cede07bce6fe14c651d9	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10674	01	ugr	1	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-ugr_run-1_events.tsv	3497e403a54bc59e664328ae27ca4341d396517604342d26ee55cd6e28460010	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10674	01	ugr	2	bids/sub-10674/ses-01/func/sub-10674_ses-01_task-ugr_run-2_events.tsv	99521d43b78a0a43d294821665848ba297d1f9a1a6da9f134afd4039f897584e	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10677	01	doors	1	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-doors_run-1_events.tsv	d8752f631b0b98673a53660f317407b8f4a1cf280dc00383fbd946ca927f20df	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10677	01	sharedreward	1	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-sharedreward_run-1_events.tsv	9affae876d366788445a5a888302d8f8b06a2d0a600227dc149d6a9d73cd9ab5	54	54	true	1	0.018519	0.981481	37	37	1	37	0				54	1	0.018519	1	false	false	false	pass		....................................M.................
10677	01	sharedreward	2	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-sharedreward_run-2_events.tsv	40f7322676d4b7e24894e012f7666eceb4ee9713983e626e3fd7bb3a76cac1c5	54	54	true	1	0.018519	0.981481	31	31	1	31	0				54	1	0.018519	1	false	false	false	pass		..............................M.......................
10677	01	socialdoors	1	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-socialdoors_run-1_events.tsv	cd69d9a4cd9cb1b934c3951d2b233c6ff6f9bf0ab78994b74fb4e478f63e9839	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
10677	01	trust	1	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-trust_run-1_events.tsv	9dc2feb024030727ff67d8fe6fcb4ba5a637b348a54f5e76981655f6cb359b9c	42	42	true	2	0.047619	0.952381	1	32	1	1	0				42	2	0.047619	1	false	false	false	pass		M..............................M..........
10677	01	trust	2	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-trust_run-2_events.tsv	eb6abc7d17bd5226f4670227e765260556cf3d572e7c6c2121c8848a2c40d291	42	42	true	0	0	1			0		0				42	0	0	1	false	false	false	pass		..........................................
10677	01	ugr	1	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-ugr_run-1_events.tsv	83a70cfad798e4af2db138eb7975265860c11311ab145e7efeb6c5f9d4248e40	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10677	01	ugr	2	bids/sub-10677/ses-01/func/sub-10677_ses-01_task-ugr_run-2_events.tsv	65817cde8066c9eee9e134ff9cd9949716f588b55de0c62e09a42076d4372543	48	48	true	0	0	1			0		0				48	0	0	1	false	false	false	pass		................................................
10685	01	doors	1	bids/sub-10685/ses-01/func/sub-10685_ses-01_task-doors_run-1_events.tsv	e1b18f9bc79a2c637657807ad119a25624613dd9eb547eec51362949969f3166	40	40	true	0	0	1			0		0				40	0	0	1	false	false	false	pass		........................................
