subject	session	task	run	run_key	software_versions	software_era	nss_count	number_of_original_volumes	brain_mask_voxels	mean_fd	pca_components	aic_components	kic_components	mdl_components	selected_fraction_possible	selected_pca_variance	pca_top10_variance	pca_effective_rank	echo_mean_signal_slope	echo_tsnr_slope	echo_standardized_dvars_slope	audit_status	audit_issues
10783	01	trust	1	sub-10783_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	67228	0.20488597506842882	23	23	20	14	0.08273381294964029	0.4308730895951091	0.3522909746218446	11.588320282353582	-131312.3468247699	-461.3895215136343	-0.1061565337163122	complete	
10783	01	trust	2	sub-10783_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	67378	0.20607249655052667	20	20	19	13	0.07168458781362007	0.42798241877264837	0.36682465988753127	10.320361465603277	-130797.61068283342	-460.3940655763739	-0.25893255884257	complete	
10783	01	ugr	1	sub-10783_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	67260	0.20158809065898953	22	22	19	13	0.09205020920502092	0.45165431406313594	0.38100763045905733	12.660530466136871	-130466.40307737509	-452.55634684991446	0.431939495972759	complete	
10783	01	ugr	2	sub-10783_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	67269	0.22806710414832548	22	22	19	14	0.09243697478991597	0.4682952752942176	0.39457870081679547	12.428827577951678	-129899.27410079379	-449.79287473675794	0.29206015627490534	complete	
10785	01	doors	1	sub-10785_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	68479	0.17295488786397797	27	27	24	15	0.12442396313364056	0.5513092346390571	0.44604820847588533	12.063906817183568	-144684.41428125623	-485.85184288421783	-2.6761103748397153	complete	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	syngo MR E11	E11	0	255	68586	0.18219863947086101	31	31	27	16	0.12156862745098039	0.5594228076857316	0.44077919861807624	13.843411879934404	-144619.49075122835	-479.59092265653544	-3.2032042657104074	complete	
10785	01	sharedreward	2	sub-10785_ses-01_task-sharedreward_run-2	syngo MR E11	E11	4	255	68376	0.17424577976952108	26	26	24	16	0.10358565737051793	0.516852138695124	0.4233891133880662	12.719882546095794	-144666.76667422982	-484.5836330477086	-3.0738404386859717	complete	
10785	01	socialdoors	1	sub-10785_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	218	68328	0.16147538250335564	24	24	20	15	0.11059907834101383	0.48367882945710444	0.3911070683833776	13.412180805091984	-145113.6128284366	-486.2752464315479	-2.920898015868247	complete	
10785	01	trust	1	sub-10785_ses-01_task-trust_run-1	syngo MR E11	E11	1	280	68599	0.2100758282493459	31	31	27	17	0.1111111111111111	0.5848501631769738	0.47682431253168334	11.843664041399816	-144372.2633284433	-476.3861985247151	-2.688189565277454	complete	
10785	01	trust	2	sub-10785_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	68488	0.1880104303443583	31	31	27	18	0.11151079136690648	0.6128223564732194	0.515998431280167	11.277614180124848	-144447.78484803668	-510.2202788255039	-3.7677153279274265	complete	
10785	01	ugr	1	sub-10785_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	68495	0.15330802367536733	23	23	21	14	0.09663865546218488	0.45139032473871066	0.3676287733495809	13.214599208238175	-145477.92507536907	-495.26251310560883	-2.8504982934815306	complete	
10785	01	ugr	2	sub-10785_ses-01_task-ugr_run-2	syngo MR E11	E11	1	240	68615	0.15189303859558642	19	19	17	14	0.0794979079497908	0.4272664101701168	0.36892730335804663	10.323711839767103	-144968.49039204654	-497.07366995696833	-2.6294733600153553	complete	
10794	01	doors	1	sub-10794_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	76759	0.053138299441160643	15	15	12	9	0.06912442396313365	0.28347199665703615	0.24957865086326328	8.383140503359678	-149145.8686336407	-465.41287121935716	-1.8843807892216573	complete	
10794	01	sharedreward	1	sub-10794_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	76476	0.060295155113830871	14	14	12	9	0.05533596837944664	0.38428993932805505	0.3635736055484792	5.473728680363925	-149296.66260778948	-456.0917505629955	-1.410714756897495	complete	
10794	01	sharedreward	2	sub-10794_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	76442	0.064984369283100349	17	17	14	10	0.06719367588932806	0.3867853915932431	0.3515722141328347	6.363504570668596	-149248.7797025199	-458.946182797177	-1.8046882131737532	complete	
10794	01	socialdoors	1	sub-10794_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	218	76541	0.060597270281845791	14	14	13	9	0.06511627906976744	0.3184550493505694	0.29271942516272315	7.440054075791646	-149283.808228555	-464.5060924810616	-1.5452881036557033	complete	
10794	01	trust	1	sub-10794_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	76360	0.06338941492791364	18	18	15	9	0.06474820143884892	0.30331033408865243	0.2593549807414921	9.897934671472537	-149318.5114861805	-460.19193284198855	-1.4163414481363135	complete	
10794	01	trust	2	sub-10794_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	76309	0.07823093089876372	18	18	15	11	0.06451612903225806	0.4211660041508796	0.38282218575409876	6.014690971039968	-148977.41072135142	-447.6632776918199	-1.231069172016606	complete	
10794	01	ugr	1	sub-10794_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	76679	0.063837174598858834	14	14	13	9	0.058577405857740586	0.38170126654444547	0.3596280265214517	4.8978325256557875	-158817.45625028125	-465.7378483210363	-0.8693527736313588	complete	
10794	01	ugr	2	sub-10794_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	76588	0.082551258605222944	18	18	15	11	0.07563025210084033	0.4400937065506045	0.3990752339393529	5.710829166325177	-149696.7580945564	-446.4011940354961	-1.7362925370201518	complete	
10800	01	doors	1	sub-10800_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	67420	0.28433366832777801	44	44	36	23	0.20276497695852536	0.7397660846225784	0.6019045783451157	11.730014091688703	-148247.00044371322	-477.3645308143877	-3.126406871304175	complete	
10800	01	sharedreward	1	sub-10800_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	67460	0.12565273066079979	30	30	25	19	0.11857707509881422	0.6572250324192305	0.5668843616773798	8.674218767777006	-148515.28856796763	-484.9418254367837	-2.4915251937700047	complete	
10800	01	sharedreward	2	sub-10800_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	67476	0.2153497949992848	37	37	32	21	0.14624505928853754	0.7153338619266163	0.6022388904643783	11.490512216385834	-148126.68008832246	-473.7429237704205	-3.1938146010943225	complete	
10800	01	socialdoors	1	sub-10800_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	218	67413	0.17804315036194029	34	34	29	17	0.15668202764976957	0.603499607031787	0.4811495944344392	12.31540896541616	-148505.63292464288	-504.9380845894894	-3.465683207036123	complete	
10800	01	trust	1	sub-10800_ses-01_task-trust_run-1	syngo MR E11	E11	3	280	67462	0.09906116253004571	24	24	22	17	0.08664259927797834	0.4377960819751479	0.3432503244008871	15.148176626806917	-147940.05645951472	-481.11645238701306	-1.836107127968629	complete	
10800	01	trust	2	sub-10800_ses-01_task-trust_run-2	syngo MR E11	E11	3	280	67667	0.26307967440960328	48	48	42	28	0.17328519855595667	0.7362762039456576	0.575886284726294	15.099377049850846	-147166.72038483812	-464.739307307398	-2.680104696700163	complete	
10800	01	ugr	1	sub-10800_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	67449	0.10810602805145872	25	25	23	18	0.10504201680672269	0.5355263506985946	0.44418873014747046	10.844140206450025	-147099.7554630608	-502.9027366251032	-3.5692735295752542	complete	
10800	01	ugr	2	sub-10800_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	67317	0.18832796839583046	40	40	36	23	0.16806722689075632	0.6972186941493489	0.5662475693818723	13.226788585421126	-147429.76576529536	-475.06572078751947	-3.178822967816194	complete	
10801	01	doors	1	sub-10801_ses-01_task-doors_run-1	syngo MR E11	E11	3	218	56905	0.15051069954716872	22	22	20	13	0.10232558139534884	0.4275233783280308	0.3398414304277004	13.251630479548782	-150333.56371855934	-558.3905129352667	-0.9452160278651625	complete	
10801	01	sharedreward	1	sub-10801_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	255	57031	0.16574355898011733	24	24	22	14	0.09448818897637795	0.5406219495223433	0.4666242598747715	8.263436069674825	-149564.85708394254	-553.8225118685442	-1.175154535308563	complete	
10801	01	sharedreward	2	sub-10801_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	255	57181	0.15188899908656991	25	25	22	15	0.0992063492063492	0.5303034944534234	0.4475696638564731	8.389342722880594	-149169.91853157	-537.9189977117634	-0.8234160325654318	complete	
10801	01	socialdoors	1	sub-10801_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	56729	0.17262735080866179	22	22	19	11	0.10185185185185185	0.4320341661089263	0.35167232556766925	10.921111747607432	-150283.40057241442	-552.7122829642922	-0.5823859596104067	complete	
10801	01	trust	1	sub-10801_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	57190	0.14614803617168295	21	21	20	14	0.07553956834532374	0.4992321425424137	0.4410664624515355	7.452611341247832	-149324.11098997627	-556.468083827014	-1.3797167702887227	complete	
10801	01	trust	2	sub-10801_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	57220	0.15843955941357302	26	26	22	14	0.0931899641577061	0.6014013018650007	0.5298694358825305	7.517026392717345	-149682.13543939934	-529.7335729408558	-2.0776138760772693	complete	
10801	01	ugr	1	sub-10801_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	56967	0.12863245431071244	21	21	19	13	0.08823529411764706	0.3748584782211125	0.2916778351632918	13.959617688478104	-150350.57921977647	-552.1590432194856	-0.7393779394834644	complete	
10801	01	ugr	2	sub-10801_ses-01_task-ugr_run-2	syngo MR E11	E11	4	240	56962	0.15186317455048881	22	22	21	12	0.09322033898305085	0.44761332455477687	0.36978470717669476	9.840607401790749	-150242.9972002921	-563.5492829455054	-1.6443390966157059	complete	
10802	01	doors	1	sub-10802_ses-01_task-doors_run-1	syngo MR E11	E11	3	218	77007	0.13289324898299656	23	23	22	15	0.10697674418604651	0.579057024437261	0.5125926564077722	6.390823113317847	-139444.44559347423	-454.2271159538575	-2.759021751213186	complete	
10802	01	sharedreward	1	sub-10802_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	77187	0.12803235523927131	25	25	23	17	0.09881422924901186	0.5923184742645291	0.5244490807606376	6.591640129215485	-138645.04381237677	-450.1346204683537	-2.8378041467161523	complete	
10802	01	sharedreward	2	sub-10802_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	77349	0.1538279232758191	29	29	25	16	0.11462450592885376	0.6062415833993688	0.5272239062560212	7.673511910207668	-138161.34658428765	-444.6041928367179	-2.9177447008063626	complete	
10802	01	socialdoors	1	sub-10802_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	77109	0.11449264978274871	24	24	22	16	0.1111111111111111	0.5618135823865178	0.482347244958748	7.569566390729531	-139080.57727425438	-453.64471413722725	-2.3541115125203276	complete	
10802	01	trust	1	sub-10802_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	77222	0.14403219382675247	27	27	22	15	0.09712230215827339	0.5477320624310849	0.4710373925863798	8.163989403744749	-137801.85099768805	-430.92721191670785	-2.550839230797616	complete	
10802	01	trust	2	sub-10802_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	77359	0.15048970044864687	30	30	25	17	0.1079136690647482	0.6321231006915536	0.5513565323295526	7.636773070642952	-138104.50888915473	-426.3517183942393	-3.5103844806473066	complete	
10802	01	ugr	1	sub-10802_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	77216	0.11764769689434851	24	24	21	16	0.10084033613445378	0.5473670764508687	0.4751858483404362	7.885094321905093	-139587.60515497386	-460.37381628464726	-2.595918734891878	complete	
10802	01	ugr	2	sub-10802_ses-01_task-ugr_run-2	syngo MR E11	E11	4	240	77195	0.1034685482199431	21	21	19	16	0.08898305084745763	0.4063343580560278	0.3309507826718786	12.05062617130501	-139486.25518819536	-455.7242943794201	-2.559192535283906	complete	
10803	01	doors	1	sub-10803_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	64658	0.095936401751964634	26	26	24	15	0.11981566820276497	0.41142953087185347	0.29169578220756176	18.3423869509762	-146086.01384127134	-520.8068234392056	-0.5662551454524015	complete	
10803	01	sharedreward	1	sub-10803_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	64668	0.066712641539758727	22	22	18	11	0.08695652173913043	0.3458413355807427	0.2669903339348415	15.107308946515975	-146581.90312814843	-538.1952610510712	-1.3051909875818117	complete	
10803	01	socialdoors	1	sub-10803_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	218	64428	0.084963296180147432	24	24	23	13	0.11059907834101383	0.41672701589595107	0.3157252015212668	15.37442445607547	-147107.16284499725	-532.4384389749647	-0.9135029338697171	complete	
10803	01	trust	1	sub-10803_ses-01_task-trust_run-1	syngo MR E11	E11	1	280	64851	0.066818760828299267	22	22	21	12	0.07885304659498207	0.37033014229611055	0.2952071468390639	12.05386864237295	-146913.53399329123	-539.6142365436069	-1.0949629752606003	complete	
10803	01	ugr	1	sub-10803_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	64624	0.13975452148451975	32	32	28	18	0.13389121338912133	0.512693175917717	0.37055672439251697	16.76772458784243	-146202.26646607905	-517.8035707114136	-0.961619975180135	complete	
10804	01	doors	1	sub-10804_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	69438	0.1185747728158584	26	26	23	15	0.11981566820276497	0.4358184395751404	0.3244045047514136	15.10588879791629	-142430.3398494707	-519.0956467371047	-2.661397456572789	complete	
10804	01	sharedreward	1	sub-10804_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	255	69530	0.097759365816661087	22	22	19	14	0.08661417322834646	0.34179254282780985	0.2578659492080087	16.0959205038681	-143656.70421427058	-528.170744836354	-2.529586742494141	complete	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	syngo MR E11	E11	8	255	68904	0.15357215572286761	27	27	25	16	0.10931174089068826	0.4191369447910305	0.3039903374812965	18.147290634057455	-143880.0226620528	-529.5725531048814	-1.9415711031342338	complete	
10804	01	socialdoors	1	sub-10804_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	69425	0.10144123349205611	24	24	20	14	0.1111111111111111	0.3407294928729302	0.23564491080568387	19.0175298306933	-142437.35064264524	-530.2975532353346	-2.5666970234062956	complete	
10804	01	trust	1	sub-10804_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	69750	0.089527201269747184	24	24	21	14	0.08633093525179857	0.33662082619925116	0.24339662177268664	18.482244359966337	-143407.56541323834	-535.5386738552833	-2.353145206234428	complete	
10804	01	trust	2	sub-10804_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	69491	0.1181578938023362	26	26	23	15	0.09352517985611511	0.4275627124049719	0.33222086613326135	13.249138032481735	-142936.864493161	-524.9051376158276	-2.3413526643577476	complete	
10804	01	ugr	1	sub-10804_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	69487	0.11290334717051281	22	22	20	13	0.09205020920502092	0.34791064937286725	0.25960448736579317	15.882619309884845	-141337.30130100256	-525.0624209893701	-2.1551513153547557	complete	
10804	01	ugr	2	sub-10804_ses-01_task-ugr_run-2	syngo MR E11	E11	0	240	69458	0.1483726368250235	32	32	26	19	0.13333333333333333	0.5460420542018072	0.4179266485777331	14.54505002319841	-142019.28302962435	-506.6049177189152	-1.9783220140601323	complete	
10806	01	doors	1	sub-10806_ses-01_task-doors_run-1	syngo MR E11	E11	5	218	75765	0.13224986610883427	25	25	23	14	0.11737089201877934	0.4167278430875828	0.31623150689017737	14.17221788361766	-151619.0627998699	-505.1589338637126	-0.028391627596901954	complete	
10806	01	sharedreward	1	sub-10806_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	255	75623	0.26845631744665233	52	52	47	34	0.20634920634920634	0.7362850734110181	0.5472645494907504	17.80006822751565	-152577.66360356484	-448.9593442001577	-0.6654815578020571	complete	
10806	01	sharedreward	2	sub-10806_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	75850	0.38030570566403926	69	69	60	41	0.2727272727272727	0.8097661416102626	0.5655172647660537	24.577588834330232	-152262.54120760088	-427.19484470993626	-0.8201810223686735	complete	
10806	01	socialdoors	1	sub-10806_ses-01_task-socialdoors_run-1	syngo MR E11	E11	6	218	75555	0.11452872217838146	26	26	23	15	0.12264150943396226	0.3925303325385359	0.27995361871567015	16.96004315208119	-152416.0771962629	-506.8741123088531	-0.360209139809554	complete	
10806	01	trust	1	sub-10806_ses-01_task-trust_run-1	syngo MR E11	E11	3	280	75245	0.12675322584915652	30	30	27	17	0.10830324909747292	0.5940406834983567	0.506709013217035	7.853905896120577	-153533.00871735808	-500.9387308763959	-1.8147585918253837	complete	
10806	01	trust	2	sub-10806_ses-01_task-trust_run-2	syngo MR E11	E11	3	280	76899	0.18624827647336165	43	43	37	25	0.1552346570397112	0.6570347140175796	0.5054096538886728	14.83369317039945	-149631.3724458536	-516.1486756197354	-1.3160858128380917	complete	
10806	01	ugr	1	sub-10806_ses-01_task-ugr_run-1	syngo MR E11	E11	1	240	75726	0.11521259671691797	29	29	26	16	0.12133891213389121	0.46814354484699505	0.35251869502867067	14.31239627021683	-151273.7517773261	-499.7733859858403	-1.044571631824324	complete	
10806	01	ugr	2	sub-10806_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	75729	0.11314129921244476	26	26	23	13	0.1092436974789916	0.4678116931617346	0.3751256454016887	9.381414290118453	-151959.63175690867	-509.3681724413301	-0.886743586923933	complete	
10807	01	doors	1	sub-10807_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	76632	0.34019786564749588	34	34	32	23	0.15668202764976957	0.5949232844639983	0.4462088145218104	15.482648839192553	-139402.81428540844	-403.26098479896405	2.5531708218936027	complete	
10807	01	sharedreward	1	sub-10807_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	255	77264	0.50478325892768749	47	47	41	28	0.1857707509881423	0.6936659516985407	0.5117259555203796	18.74661478108103	-138990.55155123578	-411.85646067563533	0.4855459842264683	complete	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	syngo MR E11	E11	1	255	77248	0.39777368952869224	41	41	38	24	0.16141732283464566	0.6760018010579888	0.5151293683104381	14.13089887559236	-138351.23612238053	-408.27239521168036	-0.00591853741780338	complete	
10807	01	socialdoors	1	sub-10807_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	218	77125	0.28960576159962625	40	40	37	25	0.18433179723502305	0.6443609350139099	0.4727840982935928	18.068660676914345	-138609.46429034267	-390.83263766987403	0.6604496742885387	complete	
10807	01	trust	1	sub-10807_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	77317	0.41158282832618731	53	53	48	30	0.1906474820143885	0.6968381636478929	0.4994136745971137	20.9212306895403	-138722.71652738896	-381.7061376832145	0.30480036988239534	complete	
10807	01	trust	2	sub-10807_ses-01_task-trust_run-2	syngo MR E11	E11	0	280	77061	0.4794713579409326	52	52	44	28	0.18571428571428572	0.6880253669281962	0.48447877043052984	22.47048267706053	-138431.60211811424	-367.7529477192265	1.8566684012620847	complete	
10807	01	ugr	1	sub-10807_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	77366	0.34806063596210779	37	37	34	25	0.15546218487394958	0.6603651858903229	0.5329837353832533	13.048536973570357	-138401.00576891677	-404.78996894388246	2.2281383604581566	complete	
10807	01	ugr	2	sub-10807_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	77150	0.30066396706351378	37	37	34	23	0.15546218487394958	0.580882450577125	0.4275061030283906	16.95009608274243	-139042.3052126371	-393.9384196090417	3.1535398678581577	complete	
10807	02	doors	1	sub-10807_ses-02_task-doors_run-1	syngo MR XA60	XA60	1	218	77082	0.49980776879684435	32	32	26	16	0.14746543778801843	0.7166635103745709	0.5060212143066394	19.06398783505042	-297097.2108142737	-419.5813676973872	7.60550915963401	complete	
10807	02	socialdoors	1	sub-10807_ses-02_task-socialdoors_run-1	syngo MR XA60	XA60	0	218	77260	0.57923386711377489	99	99	90	64	0.4541284403669725	0.9081643174659856	0.5473585086640321	35.63065195187019	-293797.8977101714	-362.78654708160883	5.8576017089195735	complete	
10807	02	ugr	1	sub-10807_ses-02_task-ugr_run-1	syngo MR XA60	XA60	0	240	77207	0.39468188632631757	97	97	87	56	0.4041666666666667	0.8904824258499273	0.5769472306283664	29.971296759824863	-300060.10222116037	-407.64268223962034	6.810203717205403	complete	
10807	02	ugr	2	sub-10807_ses-02_task-ugr_run-2	syngo MR XA60	XA60	0	240	77067	0.37855146650372151	30	30	27	17	0.125	0.6959724020163887	0.4776147822178293	19.725349757201762	-300604.8858155231	-460.430552900743	7.848587021706926	complete	
10809	01	doors	1	sub-10809_ses-01_task-doors_run-1	syngo MR E11	E11	2	218	83989	0.082803765643100422	25	25	21	15	0.11574074074074074	0.40474976681568325	0.30232097473086944	17.178467188059578	-147292.3662438856	-493.6753520950179	-1.9525685675806357	complete	
10809	01	sharedreward	1	sub-10809_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	255	83901	0.10688381812967743	24	24	22	16	0.09523809523809523	0.5392464863236225	0.4669834892438296	9.576955788208384	-146743.29807190166	-501.5250644015877	-2.5491080084008413	complete	
10809	01	sharedreward	2	sub-10809_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	255	83649	0.081115110111794467	26	26	23	17	0.10276679841897234	0.4427830313063621	0.3468180144783853	13.39421778595888	-147283.41914354125	-491.7322745876872	-2.391790865628853	complete	
10809	01	socialdoors	1	sub-10809_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	218	83736	0.078172096686975112	25	25	21	16	0.11627906976744186	0.3693008614967248	0.2598155025754226	18.821131092462533	-147700.592429061	-493.10988087258414	-1.3394966375049102	complete	
10809	01	trust	1	sub-10809_ses-01_task-trust_run-1	syngo MR E11	E11	1	280	83685	0.094355007765827378	31	31	26	19	0.1111111111111111	0.49248932545428087	0.3738477272221893	15.235546777045803	-147442.7681473073	-490.8900562959406	-2.3656397670982634	complete	
10809	01	trust	2	sub-10809_ses-01_task-trust_run-2	syngo MR E11	E11	2	280	83671	0.10233866589860705	30	30	27	18	0.1079136690647482	0.5659427795303921	0.47333161543762103	10.043653244691967	-147342.11166353276	-486.9149056264593	-3.230088854711943	complete	
10809	01	ugr	1	sub-10809_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	84073	0.10992095807675523	29	29	26	17	0.12184873949579832	0.6117308371374687	0.5208276108702339	8.314757086631294	-147750.399253478	-482.669387238625	-3.546383020655002	complete	
10809	01	ugr	2	sub-10809_ses-01_task-ugr_run-2	syngo MR E11	E11	2	240	83988	0.088440240272963919	28	28	25	17	0.11764705882352941	0.40899474024356275	0.2809684462213946	19.9925698558398	-147235.11379300148	-494.8221936337127	-2.2667409206515186	complete	
10809	02	doors	1	sub-10809_ses-02_task-doors_run-1	syngo MR XA60	XA60	1	218	83726	0.14256886994383972	66	66	57	41	0.30414746543778803	0.7531271573000905	0.4604674976373741	32.0482980760142	-274726.4514089967	-509.424426529341	9.360565284374315	complete	
10809	02	socialdoors	1	sub-10809_ses-02_task-socialdoors_run-1	syngo MR XA60	XA60	1	218	83560	0.13001923104629734	23	23	19	11	0.10599078341013825	0.5884861094528459	0.45124899348244313	15.582209865945583	-275031.250844905	-502.3733859406755	9.615420417145495	complete	
10809	02	ugr	1	sub-10809_ses-02_task-ugr_run-1	syngo MR XA60	XA60	0	240	83795	0.15798259224853514	78	78	70	48	0.325	0.8138107147779579	0.5228145583319556	27.48763727494235	-274162.48593679967	-462.38408494130863	7.238277207323051	complete	
10809	02	ugr	2	sub-10809_ses-02_task-ugr_run-2	syngo MR XA60	XA60	1	240	83708	0.12622259170841182	24	24	18	10	0.100418410041841	0.546121864118707	0.39951463936233017	17.32216069630995	-273875.2050193983	-502.2378334683866	9.255797841909782	complete	
10810	01	doors	1	sub-10810_ses-01_task-doors_run-1	syngo MR E11	E11	3	218	76071	0.13511413809422931	22	22	20	13	0.10232558139534884	0.4587326064494189	0.3843020353015481	12.577338228107806	-117154.5197249184	-478.6378482032185	-1.4860432891687743	complete	
10810	01	sharedreward	1	sub-10810_ses-01_task-sharedreward_run-1	syngo MR E11	E11	0	255	75629	0.14469151142275491	24	24	21	16	0.09411764705882353	0.4798674008570998	0.3987050289283055	13.467237637975275	-118794.89371575782	-474.57656789272784	-1.1406986210707388	complete	
10810	01	sharedreward	2	sub-10810_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	255	75923	0.19428236158774365	32	32	28	19	0.12698412698412698	0.6355784199205783	0.5314304521683964	9.318467635861127	-119456.42686173184	-499.2167789199572	-2.8964387371466165	complete	
10810	01	socialdoors	1	sub-10810_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	218	76059	0.16781353147909686	22	22	19	13	0.10185185185185185	0.4817763511673239	0.40301729252618146	11.769734579341424	-117703.58282633891	-480.851734262796	-1.366220430501596	complete	
10810	01	trust	1	sub-10810_ses-01_task-trust_run-1	syngo MR E11	E11	2	280	75942	0.17298081387087177	35	35	32	21	0.12589928057553956	0.5861975500983211	0.45766619928814395	14.104267908426571	-120292.3243596408	-487.7999134670892	-2.7177252892589365	complete	
10810	01	trust	2	sub-10810_ses-01_task-trust_run-2	syngo MR E11	E11	1	280	76176	0.17827675377462252	37	37	31	22	0.13261648745519714	0.6043776635666792	0.4722511253532018	12.094645968992333	-120692.22657555385	-481.07083049744483	-2.2019911793509976	complete	
10810	01	ugr	1	sub-10810_ses-01_task-ugr_run-1	syngo MR E11	E11	2	240	76017	0.14642786505868619	23	23	20	15	0.09663865546218488	0.46183578951579685	0.379864857694146	11.86594791530958	-116243.61834743465	-486.46426013134845	-1.5360710817273593	complete	
10810	01	ugr	2	sub-10810_ses-01_task-ugr_run-2	syngo MR E11	E11	3	240	76026	0.14673147638266004	21	21	20	12	0.08860759493670886	0.4275506464347375	0.35798442978607475	12.781923915983638	-116846.03116377597	-484.41968348437257	-1.5657843386377936	complete	
10810	02	doors	1	sub-10810_ses-02_task-doors_run-1	syngo MR XA60	XA60	1	218	73315	0.1227208392940833	24	24	21	13	0.11059907834101383	0.5193576111114713	0.39802108065021924	16.388922711597388	-294318.13633615384	-656.5286133792259	9.514765883131968	complete	
10810	02	socialdoors	1	sub-10810_ses-02_task-socialdoors_run-1	syngo MR XA60	XA60	1	218	75298	0.10446048046429414	41	41	37	24	0.1889400921658986	0.5950497139173723	0.39817751142960195	24.025022174124214	-289169.6318497532	-661.2916205347312	9.620411329798824	complete	
10810	02	ugr	1	sub-10810_ses-02_task-ugr_run-1	syngo MR XA60	XA60	1	240	75408	0.12461289108769792	49	49	45	32	0.20502092050209206	0.6551848745978971	0.4201723178290542	26.073126092385728	-290200.7167123846	-626.6536035322752	8.231489304413648	complete	
10810	02	ugr	2	sub-10810_ses-02_task-ugr_run-2	syngo MR XA60	XA60	1	240	75320	0.1133534750694293	24	24	20	12	0.100418410041841	0.5009417278073778	0.38224338601684776	15.797488282623913	-289523.0857163683	-659.6239115437382	9.86302195461307	complete	
10812	01	doors	1	sub-10812_ses-01_task-doors_run-1	syngo MR E11	E11	1	218	64706	0.14705445894388217	27	27	23	16	0.12442396313364056	0.6300221167496302	0.5400048039414254	9.110361533319715	-139688.17310402813	-491.48731497664426	-3.460557049512242	complete	
10812	01	sharedreward	1	sub-10812_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	255	64336	0.15823286764999261	31	31	29	21	0.1220472440944882	0.6543013189973638	0.5458241484633112	10.637132712700812	-139518.71705071276	-491.37823244298784	-3.7603695045053835	complete	
