Volume,Subject,Session,Task,Run,Filepath
1072,sub-11084,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1073,sub-11084,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1074,sub-11084,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1075,sub-11084,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1076,sub-11084,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1077,sub-11084,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11084/ses-01/func/sub-11084_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1078,sub-11085,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11085/ses-01/func/sub-11085_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1079,sub-11085,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11085/ses-01/func/sub-11085_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1080,sub-11085,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11085/ses-01/func/sub-11085_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1081,sub-11085,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11085/ses-01/func/sub-11085_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1082,sub-11090,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1083,sub-11090,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1084,sub-11090,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1085,sub-11090,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1086,sub-11090,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1087,sub-11090,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1088,sub-11090,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1089,sub-11090,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11090/ses-01/func/sub-11090_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1090,sub-11110,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11110/ses-01/func/sub-11110_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1091,sub-11110,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11110/ses-01/func/sub-11110_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1092,sub-11110,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11110/ses-01/func/sub-11110_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1093,sub-11110,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11110/ses-01/func/sub-11110_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1094,sub-11113,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1095,sub-11113,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1096,sub-11113,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1097,sub-11113,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1098,sub-11113,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1099,sub-11113,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1100,sub-11113,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1101,sub-11113,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11113/ses-01/func/sub-11113_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1102,sub-11116,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1103,sub-11116,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1104,sub-11116,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1105,sub-11116,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1106,sub-11116,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1107,sub-11116,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1108,sub-11116,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1109,sub-11116,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11116/ses-01/func/sub-11116_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1110,sub-11120,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1111,sub-11120,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1112,sub-11120,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1113,sub-11120,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1114,sub-11120,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1115,sub-11120,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1116,sub-11120,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1117,sub-11120,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11120/ses-01/func/sub-11120_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1118,sub-11125,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1119,sub-11125,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1120,sub-11125,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1121,sub-11125,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1122,sub-11125,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1123,sub-11125,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11125/ses-01/func/sub-11125_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1124,sub-11126,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1125,sub-11126,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1126,sub-11126,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1127,sub-11126,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1128,sub-11126,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1129,sub-11126,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1130,sub-11126,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11126/ses-01/func/sub-11126_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1131,sub-11128,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1132,sub-11128,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1133,sub-11128,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1134,sub-11128,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1135,sub-11128,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1136,sub-11128,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11128/ses-01/func/sub-11128_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1137,sub-11134,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1138,sub-11134,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1139,sub-11134,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1140,sub-11134,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1141,sub-11134,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1142,sub-11134,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1143,sub-11134,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1144,sub-11134,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11134/ses-01/func/sub-11134_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1145,sub-11139,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1146,sub-11139,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1147,sub-11139,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1148,sub-11139,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1149,sub-11139,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1150,sub-11139,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1151,sub-11139,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1152,sub-11139,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11139/ses-01/func/sub-11139_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1153,sub-11145,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11145/ses-01/func/sub-11145_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1154,sub-11145,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11145/ses-01/func/sub-11145_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1155,sub-11145,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11145/ses-01/func/sub-11145_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1156,sub-11145,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11145/ses-01/func/sub-11145_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1157,sub-11164,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1158,sub-11164,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1159,sub-11164,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1160,sub-11164,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1161,sub-11164,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1162,sub-11164,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11164/ses-01/func/sub-11164_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1163,sub-11167,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1164,sub-11167,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1165,sub-11167,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1166,sub-11167,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1167,sub-11167,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1168,sub-11167,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1169,sub-11167,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1170,sub-11167,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11167/ses-01/func/sub-11167_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1171,sub-11168,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1172,sub-11168,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1173,sub-11168,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1174,sub-11168,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1175,sub-11168,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1176,sub-11168,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1177,sub-11168,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1178,sub-11168,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11168/ses-01/func/sub-11168_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1179,sub-11171,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11171/ses-01/func/sub-11171_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1180,sub-11171,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11171/ses-01/func/sub-11171_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1181,sub-11171,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11171/ses-01/func/sub-11171_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1182,sub-11171,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11171/ses-01/func/sub-11171_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1183,sub-11177,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1184,sub-11177,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1185,sub-11177,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1186,sub-11177,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1187,sub-11177,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1188,sub-11177,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1189,sub-11177,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1190,sub-11177,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11177/ses-01/func/sub-11177_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1191,sub-11192,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11192/ses-01/func/sub-11192_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1192,sub-11192,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11192/ses-01/func/sub-11192_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1193,sub-11192,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11192/ses-01/func/sub-11192_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1194,sub-11192,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11192/ses-01/func/sub-11192_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
