subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table	selection_reason
11881	01	sharedreward	sharedreward	1	sub-11881_ses-01_task-sharedreward_run-1	complete		1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	44	4	40	0.90909090909090906	0.051138038846996664	0.94886196115300325	0.12932044779852686	0.12932044779852686	0.17322834645669291	0.015748031496062992	0.20442886759876594	0.16311181803262151	0.45927677091006913	1.8875832821664813	0.36614173228346458	0.031496062992125984	1.2095255551181103	1.1682700000000001	1.5438976499999999	2.17231	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11881/ses-01/sub-11881_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv	high_rejected_variance
11976	01	sharedreward	sharedreward	1	sub-11976_ses-01_task-sharedreward_run-1	complete		1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	78	5	73	0.9358974358974359	0.073520626272602557	0.92647937372739753	0.094168629423274849	0.094168629423274849	0.30708661417322836	0.01968503937007874	0.32872774182377268	0.32037081188318983	0.57764469992007295	1.0943985256658528	0.77165354330708658	0.094488188976377951	1.3178860629921261	1.3006515000000001	1.6071962499999999	1.801304	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11976/ses-01/func/sub-11976_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11976/ses-01/sub-11976_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv	high_rejected_fraction
12020	01	sharedreward	sharedreward	1	sub-12020_ses-01_task-sharedreward_run-1	complete		1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	29	8	21	0.72413793103448276	0.14536004832018179	0.85463995167981821	0.1203341103158021	0.1203341103158021	0.1141732283464567	0.031496062992125984	0.080483103304986453	0.072494823597840596	0.14627506958337727	0.22588115534784331	0.007874015748031496	0	1.5155435118110234	1.4947794999999999	1.7161483500000001	1.884981	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12020/ses-01/func/sub-12020_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12020/ses-01/sub-12020_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv	high_rejected_count_low_motion
10418	01	socialdoors	doors	1	sub-10418_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	7	211	16	10	6	0.375	0.27783541732203576	0.72216458267796424	0.29442217930315062	0.29442217930315062	0.07582938388625593	0.047393364928909949	0.14195168903302041	0.13719769539213181	0.22252164314529285	0.2490631925226626	0.13364055299539171	0	1.0560107880184331	1.050907	1.1336729999999999	1.2890779999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	nss_count_7_coverage
10585	01	socialdoors	socialdoors	1	sub-10585_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	21	8	13	0.61904761904761907	0.086726161636295346	0.91327383836370468	0.36896277865535237	0.36896277865535237	0.096774193548387094	0.036866359447004608	0.21918816801310143	0.2092782733759852	0.39025830829199509	0.45785257278917518	0.53917050691244239	0	1.0984254239631337	1.0922400000000001	1.2499593999999998	1.345029	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10585/ses-01/func/sub-10585_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10585/ses-01/sub-10585_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	high_motion_ordinary_classification
10590	01	socialdoors	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	6	212	20	14	6	0.29999999999999999	0.50836039350401496	0.49163960649598482	0.1517413205061148	0.1517413205061148	0.094339622641509441	0.066037735849056603	0.11527053827993154	0.106715650002804	0.20542775652187187	0.73319670152384242	0.064516129032258063	0.0092165898617511521	1.1990765207373273	1.1692469999999999	1.4436427999999999	1.825515	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10590/ses-01/func/sub-10590_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10590/ses-01/sub-10590_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	nss_count_6_coverage
11005	01	socialdoors	socialdoors	1	sub-11005_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	165	134	31	0.18787878787878787	0.57477313127141227	0.42522686872858756	0.1113431257110629	0.1113431257110629	0.76036866359447008	0.61751152073732718	3.3672729983830529	0.74710515604575634	19.552180277859485	43.968641610794329	0.96313364055299544	0.67281105990783407	1.1699281981566823	0.84760999999999986	2.9127585999999992	3.679087	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11005/ses-01/func/sub-11005_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11005/ses-01/sub-11005_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	high_rejected_count_high_motion
11012	01	socialdoors	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	5	213	29	17	12	0.41379310344827586	0.49563068198573618	0.50436931801426399	0.27742350485793638	0.27742350485793638	0.13615023474178403	0.079812206572769953	0.14881383529460446	0.14098212692304801	0.23339112702616055	0.39307320980233679	0.15668202764976957	0	1.3773503778801841	1.3599060000000001	1.5895565999999999	1.844789	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11012/ses-01/func/sub-11012_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11012/ses-01/sub-11012_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	ordinary_control
11068	01	socialdoors	doors	1	sub-11068_ses-01_task-doors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	29	18	11	0.37931034482758619	0.26930781522402458	0.73069218477597531	0.37062974795744613	0.37062974795744613	0.13364055299539171	0.08294930875576037	0.11591082144538369	0.092197912686505096	0.24278880128080504	0.57796642511709306	0.10599078341013825	0.0092165898617511521	1.2871694377880187	1.2614240000000001	1.5034555999999999	2.0479259999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11068/ses-01/func/sub-11068_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11068/ses-01/sub-11068_ses-01_task-doors_run-1_desc-ICA_status_table.tsv	ordinary_control
11410	01	socialdoors	socialdoors	1	sub-11410_ses-01_task-socialdoors_run-1	complete		1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	29	15	14	0.48275862068965519	0.2228824141354275	0.77711758586457247	0.29601281896881548	0.29601281896881548	0.13364055299539171	0.069124423963133647	0.23863183365133381	0.19047444808732311	0.5736445628307888	1.2336129221915331	0.46543778801843316	0.055299539170506916	1.0545918663594471	0.99685400000000002	1.4906291999999999	2.8006419999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11410/ses-01/sub-11410_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv	ordinary_control
