subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_optcom	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table
10590	02	socialdoors	socialdoors	1	sub-10590_ses-02_task-socialdoors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	60	17	43	0.71666666666666667	0.24319890475788475	0.75680109524211503	0.25497651723835429	0.25497651723835429	0.27649769585253459	0.078341013824884786											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-socialdoors_run-1_desc-ICA_status_table.tsv
10590	02	ugr	ugr	1	sub-10590_ses-02_task-ugr_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	239	54	20	34	0.62962962962962965	0.28778777117133253	0.71221222882866764	0.16852052150036434	0.16852052150036434	0.22594142259414227	0.083682008368200833											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-1_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-2_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-3_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-1_desc-ICA_status_table.tsv
10590	02	ugr	ugr	2	sub-10590_ses-02_task-ugr_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	239	60	21	39	0.65000000000000002	0.28607867113463104	0.71392132886536896	0.2151854712809293	0.2151854712809293	0.2510460251046025	0.087866108786610872											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-1_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-2_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-3_part-mag_bold.json;bids/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10590/ses-02/func/sub-10590_ses-02_task-ugr_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-10590/ses-02/sub-10590_ses-02_task-ugr_run-2_desc-ICA_status_table.tsv
10596	01	socialdoors	doors	1	sub-10596_ses-01_task-doors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	216	15	6	9	0.59999999999999998	0.21201256007736527	0.78798743992263476	0.17431154929681042	0.17431154929681042	0.069444444444444448	0.027777777777777776											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-doors_run-1_desc-ICA_status_table.tsv
10596	01	sharedreward	sharedreward	1	sub-10596_ses-01_task-sharedreward_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	255	14	8	6	0.42857142857142855	0.4887660488855291	0.5112339511144709	0.17133019508849526	0.17133019508849526	0.054901960784313725	0.031372549019607843											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv
10596	01	sharedreward	sharedreward	2	sub-10596_ses-01_task-sharedreward_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	255	18	12	6	0.33333333333333331	0.48023601351416001	0.51976398648584021	0.21133864144948072	0.21133864144948072	0.070588235294117646	0.047058823529411764											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-sharedreward_run-2_desc-ICA_status_table.tsv
10596	01	socialdoors	socialdoors	1	sub-10596_ses-01_task-socialdoors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	16	9	7	0.4375	0.51626475905820912	0.48373524094179093	0.1286084205886753	0.1286084205886753	0.073732718894009217	0.041474654377880185											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv
10596	01	trust	trust	1	sub-10596_ses-01_task-trust_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	280	15	8	7	0.46666666666666667	0.26885650054760718	0.73114349945239299	0.1624787462971525	0.1624787462971525	0.053571428571428568	0.028571428571428571											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-1_desc-ICA_status_table.tsv
10596	01	trust	trust	2	sub-10596_ses-01_task-trust_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	280	17	11	6	0.35294117647058826	0.44004011786480751	0.55995988213519232	0.15275610044299942	0.15275610044299942	0.060714285714285714	0.039285714285714285											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-trust_run-2_desc-ICA_status_table.tsv
10596	01	ugr	ugr	1	sub-10596_ses-01_task-ugr_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	240	15	8	7	0.46666666666666667	0.47076802305078325	0.52923197694921698	0.19208880168832182	0.13390689175535264	0.0625	0.033333333333333333											Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-1_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-3_part-mag_bold.json;bids/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-10596/ses-01/func/sub-10596_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10596/ses-01/sub-10596_ses-01_task-ugr_run-1_desc-ICA_status_table.tsv
