subject	session	task	run	run_key	nss_count	selection_reason	configuration	component	classification	normalized_variance_fraction	kappa	rho	motion24_r2	motion24_f	motion24_p	reason_for_review	metrics_path	report_path	component_figure_path
10585	01	socialdoors	1	sub-10585_ses-01_task-socialdoors_run-1	1	high_motion_ordinary_classification	robustica	ICA_16	accepted	0.01055453806857718	20.90293786085843	17.78367899363559	0.886704062972356	62.285433055142846	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10585_ses-01_task-socialdoors_run-1/sub-10585_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10585_ses-01_task-socialdoors_run-1/sub-10585_ses-01_task-socialdoors_run-1_tedana_report.html	
10585	01	socialdoors	1	sub-10585_ses-01_task-socialdoors_run-1	1	high_motion_ordinary_classification	robustica	ICA_20	rejected	0.009362188549813858	25.1915711922178	13.941799879851438	0.0850387270744883	0.7396668649561886	0.8061635393199054	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10585_ses-01_task-socialdoors_run-1/sub-10585_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10585_ses-01_task-socialdoors_run-1/sub-10585_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	fastica	ICA_08	rejected	0.15477380000389554	40.00072479960354	22.813295737543847	0.943122406307482	128.50752245949005	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	fastica	ICA_14	rejected	0.03278943418937543	35.39616747387634	17.99427541803122	0.1607719805699548	1.4846773708334335	0.076502743144991	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	fastica	ICA_15	accepted	0.027134380537083683	28.67440759287605	15.672343729414434	0.9286072362749156	100.80441918236004	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	robustica	ICA_04	rejected	0.03575830316560224	30.247141944548552	20.21895032856433	0.1705063713286357	1.593049460685442	0.046100274516037	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	robustica	ICA_10	rejected	0.2037937677557094	42.746513395938	23.29439825473949	0.9476322848431752	140.2419445939391	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	6	nss_count_6_coverage	robustica	ICA_16	accepted	0.1239188051875654	49.385673476259406	18.697896325502462	0.9501024399346686	147.56821575750087	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10590_ses-01_task-socialdoors_run-1/sub-10590_ses-01_task-socialdoors_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	fastica	ICA_11	rejected	0.019451617881181285	27.78003395680496	26.475808169896084	0.1004472722318936	0.9956668646761164	0.473283876635762	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	fastica	ICA_15	accepted	0.019793112862166125	28.750798544983123	21.854907555885784	0.937930408940444	134.73929294987263	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	fastica	ICA_17	rejected	0.21436631030425296	49.641307597581104	22.32172402014804	0.951839688373346	176.22886843264908	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	robustica	ICA_12	rejected	0.019345372883780007	27.122768037226567	26.104524567150182	0.0881246734513618	0.8617168547028689	0.6540633052614655	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	robustica	ICA_17	accepted	0.25045249825595056	48.08117577216551	23.76257066593723	0.981090874698722	462.6369628427868	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	0	high_motion_ordinary_classification	robustica	ICA_18	rejected	0.2507028435623436	34.89495279776962	20.4962655429361	0.985903385392182	623.6229121426686	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10649_ses-01_task-ugr_run-1/sub-10649_ses-01_task-ugr_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	fastica	ICA_19	rejected	0.015098841696777261	25.44739749359361	24.603946292330825	0.0562993172840281	0.5692369719804276	0.9489149113628208	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	fastica	ICA_20	rejected	0.21319791465079596	43.538209163533146	17.170437603545814	0.9638632605761304	254.50170909966124	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	fastica	ICA_25	accepted	0.013801961627766646	23.31430686625352	19.60878445421549	0.818098372348929	42.91342562623887	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	robustica	ICA_07	rejected	0.013532769236669734	23.197583095109827	23.04850450677246	0.0636561213845855	0.6486778046146215	0.896029256083101	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	robustica	ICA_19	rejected	0.2097419245312583	42.9587143506563	17.75655885705589	0.9776399862779716	417.1873499289952	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10785	01	sharedreward	1	sub-10785_ses-01_task-sharedreward_run-1	0	ordinary_control	robustica	ICA_20	accepted	0.016373549430933124	26.043776489144467	18.771689943555696	0.8695459073211412	63.60028289374738	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10785_ses-01_task-sharedreward_run-1/sub-10785_ses-01_task-sharedreward_run-1_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	fastica	ICA_04	accepted	0.038532399394749395	26.65750397624329	25.06392749198544	0.90835305883695	91.26783331745196	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	fastica	ICA_10	rejected	0.11554472835420204	37.32676304786211	20.03316771672343	0.6808125185083631	19.64096016120056	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	fastica	ICA_15	rejected	0.012076272843475514	13.92778870741818	16.406653128396655	0.1041272126550305	1.0702837464681143	0.3796644855102684	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	robustica	ICA_07	rejected	0.04249687306331674	16.933638652166536	19.07376800329967	0.1360989362410036	1.450680435287508	0.086348949187391	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	robustica	ICA_10	rejected	0.09873201311077484	36.018349391059864	46.01246289256844	0.4354260875576101	7.101901926204926	1.1102230246251563e-16	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10804	01	sharedreward	2	sub-10804_ses-01_task-sharedreward_run-2	8	nss_count_8_coverage	robustica	ICA_19	accepted	0.0694593519380356	29.91446744575477	24.926315974873805	0.8973603047872551	80.50679407665069	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10804_ses-01_task-sharedreward_run-2/sub-10804_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	fastica	ICA_00	rejected	0.00824320813330813	19.303331548422307	25.332042779267383	0.0360430324859945	0.355211716037493	0.9980497932400684	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	fastica	ICA_10	accepted	0.018766141407745934	29.544079363276584	18.50996940626237	0.9409910447279988	151.49251302128332	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	fastica	ICA_39	rejected	0.2589296588945661	50.12241735951734	18.432715649230847	0.9355859669340758	137.98339061889325	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	robustica	ICA_03	accepted	0.03867062013162816	35.76856161715388	15.384136193948638	0.9543117763312894	198.43104299447825	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	robustica	ICA_06	rejected	0.008619312364299551	19.627916309115093	25.963342498638013	0.0326264298879781	0.3204047469478626	0.9991560162531414	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10807	01	sharedreward	2	sub-10807_ses-01_task-sharedreward_run-2	1	high_motion_ordinary_classification	robustica	ICA_23	rejected	0.2968951585901766	49.25799365067099	19.19441471844155	0.9189691097659488	107.73924015347754	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10807_ses-01_task-sharedreward_run-2/sub-10807_ses-01_task-sharedreward_run-2_tedana_report.html	
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	1	high_rejected_fraction;high_rejected_variance	fastica	ICA_02	rejected	0.3873123803124449	25.81856120737143	34.88203305092231	0.991237709313816	1003.9879964301232	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-fastica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_tedana_report.html	
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	1	high_rejected_fraction;high_rejected_variance	fastica	ICA_06	rejected	0.019464866094183436	22.129055317709383	50.534804515999134	0.1569151952491804	1.6518176463257177	0.0331564582906959	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_tedana_report.html	
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	1	high_rejected_fraction;high_rejected_variance	robustica	ICA_03	rejected	0.34236219865915085	24.144544258474244	30.98309628663604	0.9668167664683868	258.57934532608	0.0	rejected_largest_variance	derivatives/tedana-audit/benchmark/motion-robustica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_tedana_report.html	
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	1	high_rejected_fraction;high_rejected_variance	robustica	ICA_16	rejected	0.02190462438505856	25.67223732867584	52.97331873813719	0.1573299138849428	1.6569984015526311	0.0323023446252928	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-robustica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-robustica/sub-10881_ses-02_task-ugr_run-1/sub-10881_ses-02_task-ugr_run-1_tedana_report.html	
10913	01	sharedreward	1	sub-10913_ses-01_task-sharedreward_run-1	1	ordinary_control	fastica	ICA_10	accepted	0.21216535945003503	65.36884483203106	23.220400199364256	0.9867503945291598	707.5024813876637	0.0	accepted_highest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10913_ses-01_task-sharedreward_run-1/sub-10913_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10913_ses-01_task-sharedreward_run-1/sub-10913_ses-01_task-sharedreward_run-1_tedana_report.html	
10913	01	sharedreward	1	sub-10913_ses-01_task-sharedreward_run-1	1	ordinary_control	fastica	ICA_21	rejected	0.020916605321511673	31.41222139920025	34.416827177164095	0.0937119915354781	0.98231898830414	0.4905555035941965	rejected_lowest_motion24_r2	derivatives/tedana-audit/benchmark/motion-fastica/sub-10913_ses-01_task-sharedreward_run-1/sub-10913_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana-audit/benchmark/motion-fastica/sub-10913_ses-01_task-sharedreward_run-1/sub-10913_ses-01_task-sharedreward_run-1_tedana_report.html	
