subject	session	task	run	run_key	nss_count	selection_reason	configuration	classification	n_components	normalized_variance_fraction	motion24_r2_min	motion24_r2_q25	motion24_r2_median	motion24_r2_q75	motion24_r2_p95	motion24_r2_max	motion24_r2_variance_weighted_mean	motion24_r2_gt_10_count	motion24_r2_gt_25_count	motion24_r2_gt_50_count	motion24_r2_gt_10_fraction	motion24_r2_gt_25_fraction	motion24_r2_gt_50_fraction	motion24_r2_gt_10_variance	motion24_r2_gt_25_variance	motion24_r2_gt_50_variance
11012	01	sharedreward	1	sub-11012_ses-01_task-sharedreward_run-1	2	ordinary_control	fastica	accepted	16	0.12753404874480975	0.12494324011155	0.25810848269135744	0.3989242750901104	0.5436392448708408	0.7195357787775177	0.8670546383964691	0.424757141826866	16	12	6	1.0	0.75	0.375	0.12753404874480975	0.09737035676614675	0.049419173383465395
11012	01	sharedreward	1	sub-11012_ses-01_task-sharedreward_run-1	2	ordinary_control	fastica	rejected	15	0.8724659512551904	0.174023736774344	0.237890063555047	0.3556728246789047	0.8821914154470865	0.9852945548186965	0.9898959608511808	0.8828390098678272	15	10	6	1.0	0.6666666666666666	0.4	0.8724659512551904	0.8100757054454494	0.7590277176196006
11012	01	sharedreward	1	sub-11012_ses-01_task-sharedreward_run-1	2	ordinary_control	robustica	accepted	7	1.5472733514258e-05	0.1206640620721517	0.2391860802941601	0.2959073455507096	0.4053277511836186	0.7529338563631233	0.8696917010767792	0.3630459981351124	7	5	1	1.0	0.7142857142857143	0.14285714285714285	1.5472733514258e-05	1.1119675454656999e-05	1.948343166972e-06
11012	01	sharedreward	1	sub-11012_ses-01_task-sharedreward_run-1	2	ordinary_control	robustica	rejected	23	0.9999845272664857	0.1429335686331034	0.2348730271230127	0.3388987994762686	0.7114298071885319	0.983103593771729	0.9894763744296876	0.2587709352770114	23	16	9	1.0	0.6956521739130435	0.391304347826087	0.9999845272664857	0.5664006904117934	0.00026100149377019803
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	5	ordinary_control	fastica	accepted	15	0.18743761752494517	0.1835374937145618	0.2457135206115741	0.4649764528763123	0.4909731585247375	0.8312681786898003	0.9158987155747468	0.42999107338067083	15	11	3	1.0	0.7333333333333333	0.2	0.18743761752494517	0.14559430851529231	0.04155383200531179
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	5	ordinary_control	fastica	rejected	16	0.812562382475055	0.085684367597361	0.14426693540071417	0.3418854341165125	0.9699387425574765	0.9871744595813353	0.99486075229471	0.8599624703134149	15	9	7	0.9375	0.5625	0.4375	0.8053540115173026	0.7159494656981273	0.698093580621646
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	5	ordinary_control	robustica	accepted	14	0.18157877055689617	0.1880806684059068	0.22816797303784875	0.4669379056568242	0.4986267069271544	0.8430270179313163	0.9150478028263253	0.4406551086174818	14	9	3	1.0	0.6428571428571429	0.21428571428571427	0.18157877055689617	0.13340587981913693	0.03844069489426831
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	5	ordinary_control	robustica	rejected	17	0.8184212294431039	0.0615695078392661	0.1470149177028923	0.2903227827707082	0.964811165761624	0.9872123953384966	0.9949896493748333	0.8508163249925575	14	9	7	0.8235294117647058	0.5294117647058824	0.4117647058823529	0.7703456106513886	0.7119300551283547	0.6925901036508237
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	1	ordinary_control	fastica	accepted	19	0.31477685836679614	0.1014346798201487	0.2055472119649094	0.4157249453356687	0.5827009699275425	0.6715062811225069	0.8100204778651295	0.39208299545630587	19	14	6	1.0	0.7368421052631579	0.3157894736842105	0.31477685836679614	0.22609045263354283	0.09999758923994165
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	1	ordinary_control	fastica	rejected	13	0.6852231416332037	0.0697280989830414	0.1167943711368467	0.3593646635118598	0.5333771000220002	0.9507566344343653	0.9770114629796238	0.72832849789888	12	7	4	0.9230769230769231	0.5384615384615384	0.3076923076923077	0.659588798926817	0.5640614558294907	0.5011166572857544
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	1	ordinary_control	robustica	accepted	18	0.3012649268497808	0.1102652773003474	0.17288873488343356	0.4227392766059256	0.5622405909907122	0.6441989527552583	0.7877024824923406	0.38819141530075174	18	13	6	1.0	0.7222222222222222	0.3333333333333333	0.3012649268497808	0.21917449649138596	0.09186621583297654
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	1	ordinary_control	robustica	rejected	11	0.6987350731502193	0.0635778768732403	0.13091795874894724	0.3387952867156738	0.8408434001919531	0.957842394727808	0.97270045264594	0.8039517304679312	10	7	5	0.9090909090909091	0.6363636363636364	0.45454545454545453	0.6739525574419782	0.6287778736597058	0.604926555673852
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	1	ordinary_control	fastica	accepted	17	0.21342780025495978	0.0897437519938892	0.1753986732755961	0.2238887314412958	0.4980390146419862	0.8750008774142523	0.9023548581739071	0.37501118557310537	16	7	4	0.9411764705882353	0.4117647058823529	0.23529411764705882	0.20393944970552086	0.09122900839041073	0.055288025733032514
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	1	ordinary_control	fastica	rejected	18	0.7865721997450399	0.0783612647055653	0.14741672120202892	0.25559334374600434	0.6096747867257601	0.9512582652405089	0.9841485470164032	0.8007047264802803	15	9	7	0.8333333333333334	0.5	0.3888888888888889	0.7497910599797828	0.6744823343670666	0.6565785306589135
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	1	ordinary_control	robustica	accepted	18	0.2349212910576449	0.0876693489729043	0.16612628568445298	0.2354999074158201	0.5212490577764431	0.7975549304590115	0.870158629502696	0.3922775444565022	17	8	5	0.9444444444444444	0.4444444444444444	0.2777777777777778	0.22456512747331975	0.11041820748844217	0.07127980781192104
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	1	ordinary_control	robustica	rejected	15	0.7650787089423551	0.1014576683219484	0.14561554567480683	0.3542388496599866	0.5507746813323225	0.9570611320551742	0.9838630216673536	0.8132908497476746	15	8	5	1.0	0.5333333333333333	0.3333333333333333	0.7650787089423551	0.6624342538827264	0.6328593685405501
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	1	high_motion_ordinary_classification	fastica	accepted	28	0.38660418525979456	0.1508147880281858	0.22206487520772583	0.3774588322588561	0.7176842656363356	0.9070091528636935	0.959027110819834	0.5777995942755911	28	19	12	1.0	0.6785714285714286	0.42857142857142855	0.38660418525979456	0.29706264872310373	0.23717695029426616
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	1	high_motion_ordinary_classification	fastica	rejected	17	0.6133958147402055	0.0790178291074501	0.1255174803240815	0.2085041920040105	0.4738490288561408	0.9345648684557913	0.96055569022966	0.6545239042106653	16	8	3	0.9411764705882353	0.47058823529411764	0.17647058823529413	0.6062846406929092	0.536374984334943	0.32479432286774773
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	1	high_motion_ordinary_classification	robustica	accepted	28	0.5057375660249314	0.1463248010352457	0.21985634570807933	0.3702967860006907	0.7560336722887999	0.9378237315287105	0.9604152731024233	0.6701236827310147	28	19	12	1.0	0.6785714285714286	0.42857142857142855	0.5057375660249314	0.41583684892260536	0.3568072159933064
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	1	high_motion_ordinary_classification	robustica	rejected	17	0.4942624339750687	0.0771157262952023	0.1253596197308659	0.1994516722049019	0.46916031941525	0.5948661806151309	0.9607468057534444	0.5792861656467877	16	8	2	0.9411764705882353	0.47058823529411764	0.11764705882352941	0.4872071466184671	0.41734279973734606	0.19649581410502456
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	3	ordinary_control	fastica	accepted	22	0.30643030941656474	0.0735999339270359	0.26623444440249555	0.3788769529529725	0.516861675607281	0.9515307844428051	0.964601977932601	0.5248145124041683	21	18	7	0.9545454545454546	0.8181818181818182	0.3181818181818182	0.29819326919559136	0.2618348239813028	0.1289709057923665
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	3	ordinary_control	fastica	rejected	15	0.6935696905834353	0.0419652399039283	0.0933107579102914	0.1198238406280134	0.7859206761133811	0.9877243053646403	0.9954267086044188	0.8384794906999857	11	7	5	0.7333333333333333	0.4666666666666667	0.3333333333333333	0.6460364361011093	0.6075011585667943	0.5718251255194385
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	3	ordinary_control	robustica	accepted	21	0.2564626697557691	0.0746509445081332	0.2638853833931938	0.3578061305676242	0.5374505040715245	0.8783709593507965	0.956587213552572	0.44817509674918105	20	16	6	0.9523809523809523	0.7619047619047619	0.2857142857142857	0.24827498935279055	0.20747274630423215	0.08159144692032164
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	3	ordinary_control	robustica	rejected	15	0.7435373302442309	0.0585645104009245	0.09363798444583846	0.3653185326704947	0.9517750399786347	0.9832257110257155	0.9947970366404018	0.8512086292521578	10	8	6	0.6666666666666666	0.5333333333333333	0.4	0.6890336982771258	0.6638923999668096	0.6285304674196376
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	2	ordinary_control	fastica	accepted	20	0.2503529888283109	0.1373431350968893	0.27641042200309457	0.3419124890594657	0.5477795550816302	0.7513161919339755	0.9271411574064538	0.4351762549029313	20	16	6	1.0	0.8	0.3	0.2503529888283109	0.2017244635012868	0.0766742771989956
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	2	ordinary_control	fastica	rejected	12	0.7496470111716892	0.0616272680101538	0.11343907015171645	0.30352176979967027	0.9341996160213342	0.9872999945545493	0.9897701277629298	0.885122237603216	11	6	5	0.9166666666666666	0.5	0.4166666666666667	0.735647710668529	0.6825225468895282	0.6709690191346716
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	2	ordinary_control	robustica	accepted	15	0.21019634249713814	0.1372393209076521	0.2338235033356414	0.2900047730736187	0.6135459025107193	0.7480497408779234	0.7844834421422404	0.3996686076748514	15	10	5	1.0	0.6666666666666666	0.3333333333333333	0.21019634249713814	0.1543252225266238	0.06396161176615359
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	2	ordinary_control	robustica	rejected	13	0.7898036575028615	0.0656209172388295	0.1245804157532077	0.4085526331775728	0.9375177519354672	0.9864214576465322	0.9894172406493252	0.8807530993084882	12	7	6	0.9230769230769231	0.5384615384615384	0.46153846153846156	0.7716335590448751	0.7159763735316638	0.7045072631882484
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	1	ordinary_control	fastica	accepted	14	0.1992468227729696	0.2233017216230849	0.3092916348743573	0.4711175046459022	0.6470175421380432	0.8228295897105615	0.8929296069710848	0.5105190645965562	14	12	6	1.0	0.8571428571428571	0.42857142857142855	0.1992468227729696	0.16759870440190808	0.08583625464858415
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	1	ordinary_control	fastica	rejected	14	0.8007531772270303	0.0851793868824154	0.17466560793897218	0.45661167699277994	0.7700632095105859	0.9862357895039762	0.991648967606296	0.8492120062298721	11	10	6	0.7857142857142857	0.7142857142857143	0.42857142857142855	0.7557826274708912	0.7287116138434296	0.6776403592060102
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	1	ordinary_control	robustica	accepted	13	0.1835917914574493	0.2220648769788449	0.2963623689786419	0.4103127676364491	0.6567221504602558	0.818470365029858	0.8890217703382135	0.4980830688641721	13	12	5	1.0	0.9230769230769231	0.38461538461538464	0.1835917914574493	0.16426143961107562	0.07037994495700123
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	1	ordinary_control	robustica	rejected	15	0.8164082085425507	0.085766615306693	0.22604776921886696	0.5377040613512079	0.7081521582326423	0.9861318324108308	0.9923980740173202	0.8478501448828506	13	11	8	0.8666666666666667	0.7333333333333333	0.5333333333333333	0.7812213989595626	0.7456670046878416	0.705363667842619
